ID	Result	NatureCode
2017-006958	10	311
2017-006959	11	321
2017-006960	11	321
2017-006961	11	321
2017-006962	1	552
2017-006963	11	321
2017-006964	11	321
2017-006965	1	700
2017-006966	11	321
2017-006967	10	300
2017-006968	1	324
2017-006969	11	321
2017-006970	1	324
2017-006971	11	321
2017-006972	1	324
2017-006973	11	321
2017-006974	11	321
2017-006975	10	311
2017-006976	1	324
2017-006977	10	311
2017-006978	11	321
2017-006979	1	324
2017-006980	10	311
2017-006981	11	321
2017-006982	11	321
2017-006983	1113	111
2017-006984	10	311
2017-006985	1	324
2017-006986	11	321
2017-006987	10	311
2017-006988	11	321
2017-006989	11	321
2017-006990	11	321
2017-006991	1	324
2017-006992	11	321
2017-006993	10	300
2017-006994	1	746
2017-006995	11	321
2017-006996	1	500
2017-006997	11	321
2017-006998	1	611
2017-006999	10	311
2017-007000	10	311
2017-007001	10	311
2017-007002	11	321
2017-007003	10	311
2017-007004	11	321
2017-007005	1	745
2017-007006	10	311
2017-007007	1	324
2017-007008	10	300
2017-007009	1	251
2017-007010	10	300
2017-007011	1	324
2017-007012	10	311
2017-007013	11	321
2017-007014	1	622
2017-007015	11	321
2017-007016	11	321
2017-007017	1	324
2017-007018	11	321
2017-007019	11	321
2017-007020	11	321
2017-007021	10	300
2017-007022	11	321
2017-007023	1	611
2017-007024	11	321
2017-007025	1	324
2017-007026	1	324
2017-007027	1	353
2017-007028	1	611
2017-007029	10	300
2017-007030	1	743
2017-007031	1	741
2017-007032	1	113
2017-007033	1	652
2017-007034	1	611
2017-007035	11	321
2017-007036	11	321
2017-007037	10	311
2017-007038	1	611
2017-007039	1	611
2017-007040	1	324
2017-007041	11	321
2017-007042	10	311
2017-007043	11	321
2017-007044	10	300
2017-007045	11	321
2017-007046	10	311
2017-007047	11	321
2017-007048	11	321
2017-007049	10	311
2017-007050	11	321
2017-007051	11	321
2017-007052	11	321
2017-007053	10	311
2017-007054	11	321
2017-007055	10	300
2017-007056	1	531
2017-007057	10	300
2017-007058	10	300
2017-007059	10	311
2017-007060	11	321
2017-007061	1	611
2017-007062	10	311
2017-007063	1	600
2017-007064	1	550
2017-007065	1	911
2017-007066	1	745
2017-007067	10	311
2017-007068	10	311
2017-007069	11	321
2017-007070	11	321
2017-007071	10	311
2017-007072	1	611
2017-007073	10	311
2017-007074	11	321
2017-007075	11	321
2017-007076	1	730
2017-007077	1	324
2017-007078	10	300
2017-007079	11	321
2017-007080	10	311
2017-007081	11	321
2017-007082	11	321
2017-007083	11	321
2017-007084	1	324
2017-007085	11	321
2017-007086	11	321
2017-007087	11	321
2017-007088	10	311
2017-007089	11	321
2017-007090	11	321
2017-007091	11	321
2017-007092	1	745
2017-007093	11	321
2017-007094	10	300
2017-007095	10	311
2017-007096	11	321
2017-007097	10	300
2017-007098	10	311
2017-007099	10	311
2017-007100	11	321
2017-007101	1	324
2017-007102	11	321
2017-007103	10	300
2017-007104	1	611
2017-007105	11	321
2017-007106	1	520
2017-007107	11	321
2017-007108	11	321
2017-007109	1	412
2017-007110	10	311
2017-007111	11	321
2017-007112	1	554
2017-007113	1	555
2017-007114	10	311
2017-007115	10	311
2017-007116	11	321
2017-007117	1	500
2017-007118	1	412
2017-007119	10	311
2017-007120	1	740
2017-007121	11	321
2017-007122	11	321
2017-007123	10	300
2017-007124	11	321
2017-007125	1	611
2017-007126	1	553
2017-007127	1010	321
2017-007128	1	611
2017-007129	1	600
2017-007130	11	321
2017-007131	11	321
2017-007132	11	321
2017-007133	10	311
2017-007134	11	321
2017-007135	1	463
2017-007136	1	324
2017-007137	1	322
2017-007138	1	324
2017-007139	1	600
2017-007140	10	311
2017-007141	10	311
2017-007142	1	143
2017-007143	11	321
2017-007144	1	743
2017-007145	1000	324
2017-007146	1	622
2017-007147	11	321
2017-007148	1	700
2017-007149	1	251
2017-007150	11	321
2017-007151	1	444
2017-007152	11	321
2017-007153	1	324
2017-007154	11	321
2017-007155	1	412
2017-007156	1	143
2017-007157	1	531
2017-007158	1000	715
2017-007159	1	324
2017-007160	10	311
2017-007161	11	321
2017-007162	1000	531
2017-007163	1	611
2017-007164	1	500
2017-007165	10	300
2017-007166	1	622
2017-007167	11	321
2017-007168	1	554
2017-007169	11	321
2017-007170	1	611
2017-007171	11	321
2017-007172	1	500
2017-007173	1	324
2017-007174	10	311
2017-007175	10	300
2017-007176	10	311
2017-007177	1	331
2017-007178	11	321
2017-007179	1	531
2017-007180	1	511
2017-007181	1	554
2017-007182	11	321
2017-007183	1	323
2017-007184	10	311
2017-007185	11	321
2017-007186	11	321
2017-007187	10	311
2017-007188	1	561
2017-007189	11	321
2017-007190	11	321
2017-007191	10	311
2017-007192	1	324
2017-007193	10	300
2017-007194	1	324
2017-007195	10	300
2017-007196	11	321
2017-007197	1	735
2017-007198	1	611
2017-007199	1000	745
2017-007200	11	321
2017-007201	10	311
2017-007202	10	311
2017-007203	1	745
2017-007204	11	321
2017-007205	10	311
2017-007206	11	321
2017-007207	10	311
2017-007208	1	463
2017-007209	1	324
2017-007210	1	324
2017-007211	10	300
2017-007212	1	611
2017-007213	1	611
2017-007214	1	324
2017-007215	1	251
2017-007216	1	522
2017-007217	1	324
2017-007218	1	324
2017-007219	10	311
2017-007220	1	552
2017-007221	11	321
2017-007222	1	611
2017-007223	10	300
2017-007224	1	552
2017-007225	1	324
2017-007226	11	321
2017-007227	11	321
2017-007228	10	311
2017-007229	11	321
2017-007230	11	321
2017-007231	11	321
2017-007232	11	321
2017-007233	11	321
2017-007234	11	321
2017-007235	11	321
2017-007236	10	311
2017-007237	10	300
2017-007238	11	321
2017-007239	1	324
2017-007240	11	321
2017-007241	1	911
2017-007242	11	321
2017-007243	1	611
2017-007244	1	611
2017-007245	11	321
2017-007246	1	324
2017-007247	1	251
2017-007248	11	321
2017-007249	1	154
2017-007250	11	321
2017-007251	1	324
2017-007252	11	321
2017-007253	10	311
2017-007254	11	321
2017-007255	1	611
2017-007256	11	321
2017-007257	1	622
2017-007258	1	324
2017-007259	11	321
2017-007260	1	324
2017-007261	1	324
2017-007262	11	321
2017-007263	1	520
2017-007264	10	311
2017-007265	1	611
2017-007266	1	745
2017-007267	10	311
2017-007268	1	611
2017-007269	1	622
2017-007270	1	324
2017-007271	10	311
2017-007272	1	324
2017-007273	1	324
2017-007274	1	324
2017-007275	11	321
2017-007276	11	321
2017-007277	1	911
2017-007278	11	321
2017-007279	11	321
2017-007280	1	324
2017-007281	10	300
2017-007282	11	321
2017-007283	10	311
2017-007284	11	321
2017-007285	1	324
2017-007286	1	600
2017-007287	1	324
2017-007288	1	324
2017-007289	10	311
2017-007290	10	311
2017-007291	1	412
2017-007292	1	746
2017-007293	1	324
2017-007294	11	321
2017-007295	1	713
2017-007296	1	715
2017-007297	1	743
2017-007298	11	321
2017-007299	1	324
2017-007300	11	321
2017-007301	10	300
2017-007302	1000	611
2017-007303	11	321
2017-007304	10	311
2017-007305	10	311
2017-007306	10	300
2017-007307	1	324
2017-007308	1	324
2017-007309	11	321
2017-007310	11	321
2017-007311	1	740
2017-007312	1	324
2017-007313	1	600
2017-007314	1	611
2017-007315	10	300
2017-007316	1	651
2017-007317	11	321
2017-007318	1	600
2017-007319	11	321
2017-007320	1	743
2017-007321	11	321
2017-007322	11	321
2017-007323	1	552
2017-007324	10	311
2017-007325	1000	622
2017-007326	11	321
2017-007327	11	321
2017-007328	1	142
2017-007329	1010	321
2017-007330	1	324
2017-007331	1	100
2017-007332	11	321
2017-007333	10	311
2017-007334	1	611
2017-007335	11	321
2017-007336	11	321
2017-007337	1	132
2017-007338	11	321
2017-007339	11	321
2017-007340	1000	324
2017-007341	1	741
2017-007342	10	311
2017-007343	1	324
2017-007344	1	520
2017-007345	1	611
2017-007346	1	324
2017-007347	11	321
2017-007348	1	324
2017-007349	1	621
2017-007350	10	311
2017-007351	1	611
2017-007352	1	324
2017-007353	11	321
2017-007354	11	321
2017-007355	1	611
2017-007356	11	321
2017-007357	10	300
2017-007358	1	324
2017-007359	10	311
2017-007360	11	321
2017-007361	1	735
2017-007362	11	321
2017-007363	10	311
2017-007364	1	611
2017-007365	1	745
2017-007366	11	321
2017-007367	1	324
2017-007368	11	321
2017-007369	1	744
2017-007370	11	321
2017-007371	10	311
2017-007372	10	311
2017-007373	10	311
2017-007374	11	321
2017-007375	1	324
2017-007376	1	251
2017-007377	1	700
2017-007378	1	555
2017-007379	11	321
2017-007380	1	324
2017-007381	11	321
2017-007382	10	311
2017-007383	11	321
2017-007384	11	321
2017-007385	11	321
2017-007386	11	321
2017-007387	1	510
2017-007388	1	622
2017-007389	10	311
2017-007390	11	321
2017-007391	11	321
2017-007392	10	300
2017-007393	1	341
2017-007394	1	741
2017-007395	10	311
2017-007396	11	321
2017-007397	10	300
2017-007398	10	311
2017-007399	1	611
2017-007400	10	311
2017-007401	10	300
2017-007402	11	321
2017-007403	11	321
2017-007404	10	311
2017-007405	11	321
2017-007406	11	321
2017-007407	10	300
2017-007408	11	321
2017-007409	1	730
2017-007410	1	324
2017-007411	10	311
2017-007412	10	311
2017-007413	1	324
2017-007414	1	131
2017-007415	11	321
2017-007416	11	321
2017-007417	1	324
2017-007418	11	321
2017-007419	1	324
2017-007420	1	531
2017-007421	10	300
2017-007422	1	710
2017-007423	1	671
2017-007424	10	311
2017-007425	10	300
2017-007426	10	311
2017-007427	1	730
2017-007428	10	311
2017-007429	1	551
2017-007430	11	321
2017-007431	1	554
2017-007432	10	311
2017-007433	1	324
2017-007434	10	300
2017-007435	11	321
2017-007436	1	733
2017-007437	11	321
2017-007438	1	324
2017-007439	11	321
2017-007440	1	600
2017-007441	11	321
2017-007442	1	324
2017-007443	1	733
2017-007444	10	311
2017-007445	1	324
2017-007446	1	611
2017-007447	10	311
2017-007448	1	711
2017-007449	1	611
2017-007450	1	746
2017-007451	1	500
2017-007452	1	324
2017-007453	10	311
2017-007454	10	311
2017-007455	1	600
2017-007456	1	324
2017-007457	1	324
2017-007458	11	321
2017-007459	1	550
2017-007460	1	521
2017-007461	11	321
2017-007462	11	321
2017-007463	1	324
2017-007464	11	321
2017-007465	1	745
2017-007466	11	321
2017-007467	1	600
2017-007468	11	321
2017-007469	1	322
2017-007470	1	622
2017-007471	1	412
2017-007472	1	622
2017-007473	11	321
2017-007474	11	321
2017-007475	1	611
2017-007476	1	622
2017-007477	11	321
2017-007478	11	321
2017-007479	11	321
2017-007480	1	324
2017-007481	1	554
2017-007482	11	321
2017-007483	11	321
2017-007484	1	151
2017-007485	11	321
2017-007486	1	324
2017-007487	11	321
2017-007488	11	321
2017-007489	11	321
2017-007490	11	321
2017-007491	11	321
2017-007492	11	321
2017-007493	1	323
2017-007494	1	324
2017-007495	11	321
2017-007496	1	611
2017-007497	11	321
2017-007498	1	324
2017-007499	1	611
2017-007500	11	321
2017-007501	11	321
2017-007502	1	324
2017-007503	11	321
2017-007504	1	552
2017-007505	1	500
2017-007506	11	321
2017-007507	11	321
2017-007508	11	321
2017-007509	11	321
2017-007510	1	700
2017-007511	10	311
2017-007512	10	311
2017-007513	11	321
2017-007514	11	321
2017-007515	11	321
2017-007516	11	321
2017-007517	10	300
2017-007518	11	321
2017-007519	11	321
2017-007520	1	551
2017-007521	1	412
2017-007522	1	412
2017-007523	11	321
2017-007524	1	324
2017-007525	1	251
2017-007526	11	321
2017-007527	1	736
2017-007528	1	600
2017-007529	11	321
2017-007530	11	321
2017-007531	10	311
2017-007532	1	600
2017-007533	1	324
2017-007534	11	321
2017-007535	11	321
2017-007536	10	300
2017-007537	11	321
2017-007538	10	300
2017-007539	1	745
2017-007540	10	300
2017-007541	11	321
2017-007542	1	700
2017-007543	10	311
2017-007544	1	600
2017-007545	1	611
2017-007546	1	611
2017-007547	11	321
2017-007548	11	321
2017-007549	11	321
2017-007550	10	311
2017-007551	1	324
2017-007552	1	331
2017-007553	1	440
2017-007554	1	324
2017-007555	11	321
2017-007556	11	321
2017-007557	1010	321
2017-007558	11	321
2017-007559	1	611
2017-007560	1	622
2017-007561	11	321
2017-007562	1	324
2017-007563	1	745
2017-007564	1000	324
2017-007565	10	311
2017-007566	11	321
2017-007567	1	324
2017-007568	11	321
2017-007569	1	324
2017-007570	11	321
2017-007571	11	321
2017-007572	11	321
2017-007573	10	300
2017-007574	1	600
2017-007575	11	321
2017-007576	10	300
2017-007577	1	730
2017-007578	1	324
2017-007579	1	611
2017-007580	10	311
2017-007581	11	321
2017-007582	1	324
2017-007583	1	622
2017-007584	1	131
2017-007585	11	321
2017-007586	11	321
2017-007587	10	311
2017-007588	1	600
2017-007589	1	622
2017-007590	10	311
2017-007591	1	324
2017-007592	11	321
2017-007593	1	500
2017-007594	10	300
2017-007595	1	745
2017-007596	1	600
2017-007597	1	611
2017-007598	1010	321
2017-007599	1	611
2017-007600	11	321
2017-007601	1	745
2017-007602	1	324
2017-007603	11	321
2017-007604	11	321
2017-007605	1	700
2017-007606	11	321
2017-007607	10	300
2017-007608	1	324
2017-007609	1	600
2017-007610	1	740
2017-007611	1	324
2017-007612	10	311
2017-007613	11	321
2017-007614	11	321
2017-007615	10	300
2017-007616	1	622
2017-007617	1	322
2017-007618	1	324
2017-007619	11	321
2017-007620	1	554
2017-007621	11	321
2017-007622	1	324
2017-007623	10	311
2017-007624	1	600
2017-007625	1	324
2017-007626	11	321
2017-007627	1	324
2017-007628	1	550
2017-007629	1	324
2017-007630	1	324
2017-007631	1000	800
2017-007632	1	324
2017-007633	10	311
2017-007634	1	324
2017-007635	1	700
2017-007636	11	321
2017-007637	11	321
2017-007638	10	311
2017-007639	1	322
2017-007640	11	321
2017-007641	10	300
2017-007642	1	511
2017-007643	11	321
2017-007644	1	611
2017-007645	1	741
2017-007646	11	321
2017-007647	1	324
2017-007648	1	745
2017-007649	11	321
2017-007650	11	321
2017-007651	1	324
2017-007652	1	671
2017-007653	10	311
2017-007654	10	311
2017-007655	11	321
2017-007656	11	321
2017-007657	1	531
2017-007658	1	324
2017-007659	11	321
2017-007660	11	321
2017-007661	1	324
2017-007662	1	611
2017-007663	10	300
2017-007664	1	331
2017-007665	11	321
2017-007666	11	321
2017-007667	1	554
2017-007668	10	311
2017-007669	11	321
2017-007670	11	321
2017-007671	1	324
2017-007672	1	324
2017-007673	11	321
2017-007674	1	743
2017-007675	11	321
2017-007676	11	321
2017-007677	1	900
2017-007678	1	324
2017-007679	1	611
2017-007680	1	324
2017-007681	11	321
2017-007682	1	324
2017-007683	11	321
2017-007684	1	412
2017-007685	11	321
2017-007686	11	321
2017-007687	10	300
2017-007688	1	324
2017-007689	1	745
2017-007690	1	251
2017-007691	1	324
2017-007692	1	324
2017-007693	11	321
2017-007694	11	321
2017-007695	11	321
2017-007696	1	141
2017-007697	1	324
2017-007698	11	321
2017-007699	1000	500
2017-007700	1000	600
2017-007701	1000	714
2017-007702	1	324
2017-007703	1	324
2017-007704	1	730
2017-007705	10	311
2017-007706	11	321
2017-007707	1	600
2017-007708	10	300
2017-007709	1	611
2017-007710	1	324
2017-007711	1	745
2017-007712	11	321
2017-007713	1	622
2017-007714	1	324
2017-007715	1	324
2017-007716	1	900
2017-007717	10	311
2017-007718	1	622
2017-007719	1	730
2017-007720	10	311
2017-007721	10	300
2017-007722	11	321
2017-007723	11	321
2017-007724	1	324
2017-007725	11	321
2017-007726	1	650
2017-007727	11	321
2017-007728	11	321
2017-007729	1	611
2017-007730	11	321
2017-007731	10	311
2017-007732	1	324
2017-007733	1	600
2017-007734	10	311
2017-007735	1	611
2017-007736	11	321
2017-007737	1	611
2017-007738	10	311
2017-007739	11	321
2017-007740	1	331
2017-007741	1	324
2017-007742	11	321
2017-007743	10	300
2017-007744	1	730
2017-007745	10	311
2017-007746	11	321
2017-007747	11	321
2017-007748	1	500
2017-007749	1	500
2017-007750	11	321
2017-007751	11	321
2017-007752	10	311
2017-007753	11	321
2017-007754	10	300
2017-007755	11	321
2017-007756	11	321
2017-007757	1	622
2017-007758	1	611
2017-007759	1	611
2017-007760	11	321
2017-007761	11	321
2017-007762	1	323
2017-007763	10	311
2017-007764	11	321
2017-007765	1113	111
2017-007766	1	445
2017-007767	10	311
2017-007768	11	321
2017-007769	10	300
2017-007770	1	611
2017-007771	10	300
2017-007772	10	300
2017-007773	1	463
2017-007774	1	324
2017-007775	11	321
2017-007776	11	321
2017-007777	10	300
2017-007778	10	300
2017-007779	10	311
2017-007780	1	622
2017-007781	11	321
2017-007782	1	745
2017-007783	1	324
2017-007784	1113	111
2017-007785	1	324
2017-007786	1	611
2017-007787	11	321
2017-007788	1	353
2017-007789	10	311
2017-007790	10	311
2017-007791	11	321
2017-007792	10	311
2017-007793	10	311
2017-007794	1	744
2017-007795	1	622
2017-007796	1	324
2017-007797	1	324
2017-007798	10	300
2017-007799	1	150
2017-007800	1	324
2017-007801	11	321
2017-007802	1	736
2017-007803	10	300
2017-007804	10	311
2017-007805	11	321
2017-007806	10	311
2017-007807	1	743
2017-007808	1	611
2017-007809	1	353
2017-007810	1	324
2017-007811	1	745
2017-007812	1	622
2017-007813	10	311
2017-007814	1	324
2017-007815	1	440
2017-007816	10	300
2017-007817	11	321
2017-007818	1	324
2017-007819	11	321
2017-007820	10	300
2017-007821	10	300
2017-007822	11	321
2017-007823	10	311
2017-007824	10	311
2017-007825	10	311
2017-007826	1	622
2017-007827	10	300
2017-007828	11	321
2017-007829	11	321
2017-007830	1	611
2017-007831	11	321
2017-007832	11	321
2017-007833	1	611
2017-007834	11	321
2017-007835	1	554
2017-007836	10	300
2017-007837	1	324
2017-007838	11	321
2017-007839	1	611
2017-007840	11	321
2017-007841	1	324
2017-007842	1	324
2017-007843	10	311
2017-007844	11	321
2017-007845	1	671
2017-007846	10	300
2017-007847	11	321
2017-007848	1	324
2017-007849	10	300
2017-007850	1	736
2017-007851	11	321
2017-007852	10	311
2017-007853	1	500
2017-007854	11	321
2017-007855	10	311
2017-007856	1113	111
2017-007857	1	324
2017-007858	10	311
2017-007859	1	600
2017-007860	11	321
2017-007861	11	321
2017-007862	1	911
2017-007863	1	324
2017-007864	11	321
2017-007865	11	321
2017-007866	1	322
2017-007867	1	322
2017-007868	1	324
2017-007869	10	311
2017-007870	10	311
2017-007871	10	300
2017-007872	10	311
2017-007873	1	700
2017-007874	10	311
2017-007875	1	745
2017-007876	1	611
2017-007877	10	311
2017-007878	1	600
2017-007879	10	311
2017-007880	10	311
2017-007881	11	321
2017-007882	1	745
2017-007883	10	311
2017-007884	1	322
2017-007885	10	311
2017-007886	1	140
2017-007887	1	324
2017-007888	1	611
2017-007889	11	321
2017-007890	1	500
2017-007891	10	300
2017-007892	1	740
2017-007893	10	300
2017-007894	10	311
2017-007895	11	321
2017-007896	11	321
2017-007897	11	321
2017-007898	1	700
2017-007899	11	321
2017-007900	1	531
2017-007901	1	324
2017-007902	10	300
2017-007903	11	321
2017-007904	1	622
2017-007905	1	611
2017-007906	1	600
2017-007907	1	611
2017-007908	1	600
2017-007909	11	321
2017-007910	11	321
2017-007911	1	611
2017-007912	11	321
2017-007913	11	321
2017-007914	1	520
2017-007915	11	321
2017-007916	10	300
2017-007917	10	311
2017-007918	10	311
2017-007919	1	531
2017-007920	1	554
2017-007921	10	300
2017-007922	1	353
2017-007923	11	321
2017-007924	1	611
2017-007925	11	321
2017-007926	10	311
2017-007927	1	510
2017-007928	11	321
2017-007929	1	324
2017-007930	10	300
2017-007931	1	661
2017-007932	11	321
2017-007933	10	311
2017-007934	11	321
2017-007935	11	321
2017-007936	11	321
2017-007937	1	611
2017-007938	1	600
2017-007939	11	321
2017-007940	10	311
2017-007941	10	311
2017-007942	1	700
2017-007943	1	511
2017-007944	1	353
2017-007945	11	321
2017-007946	10	311
2017-007947	1	611
2017-007948	11	321
2017-007949	1	743
2017-007950	10	311
2017-007951	11	321
2017-007952	1	611
2017-007953	11	321
2017-007954	11	321
2017-007955	10	311
2017-007956	10	311
2017-007957	11	321
2017-007958	1	600
2017-007959	1	324
2017-007960	11	321
2017-007961	11	321
2017-007962	1	324
2017-007963	11	321
2017-007964	1	324
2017-007965	11	321
2017-007966	1	322
2017-007967	1	611
2017-007968	1	611
2017-007969	1	611
2017-007970	11	321
2017-007971	1	730
2017-007972	1	324
2017-007973	1	131
2017-007974	1	550
2017-007975	10	300
2017-007976	1	611
2017-007977	1	622
2017-007978	1	700
2017-007979	1000	322
2017-007980	1	322
2017-007981	10	300
2017-007982	11	321
2017-007983	1	554
2017-007984	1	740
2017-007985	1	324
2017-007986	11	321
2017-007987	1	600
2017-007988	11	321
2017-007989	1	710
2017-007990	11	321
2017-007991	11	321
2017-007992	11	321
2017-007993	10	311
2017-007994	10	311
2017-007995	1	251
2017-007996	11	321
2017-007997	1113	111
2017-007998	10	311
2017-007999	1	322
2017-008000	1	735
2017-008001	1	412
2017-008002	1	745
2017-008003	1	324
2017-008004	1	322
2017-008005	11	321
2017-008006	1	600
2017-008007	1	324
2017-008008	1	142
2017-008009	10	300
2017-008010	11	321
2017-008011	1	745
2017-008012	11	321
2017-008013	11	321
2017-008014	10	300
2017-008015	1	411
2017-008016	11	321
2017-008017	11	321
2017-008018	10	300
2017-008019	1	611
2017-008020	10	300
2017-008021	1	324
2017-008022	10	311
2017-008023	1	600
2017-008024	11	321
2017-008025	11	321
2017-008026	1	745
2017-008027	11	321
2017-008028	1	324
2017-008029	1000	600
2017-008030	1	324
2017-008031	1113	114
2017-008032	10	311
2017-008033	11	321
2017-008034	1	611
2017-008035	1	611
2017-008036	1	522
2017-008037	1	611
2017-008038	11	321
2017-008039	11	321
2017-008040	10	311
2017-008041	1	611
2017-008042	11	321
2017-008043	11	321
2017-008044	11	321
2017-008045	11	321
2017-008046	10	311
2017-008047	11	321
2017-008048	1	500
2017-008049	1	322
2017-008050	10	311
2017-008051	1	600
2017-008052	10	311
2017-008053	10	311
2017-008054	11	321
2017-008055	1	324
2017-008056	10	311
2017-008057	1	611
2017-008058	11	321
2017-008059	11	321
2017-008060	10	311
2017-008061	1	142
2017-008062	10	300
2017-008063	1	324
2017-008064	1	440
2017-008065	1	611
2017-008066	1	324
2017-008067	10	311
2017-008068	11	321
2017-008069	11	321
2017-008070	1	611
2017-008071	1	440
2017-008073	11	321
2017-008074	11	321
2017-008072	10	311
2017-008075	1	552
2017-008076	1	735
2017-008077	11	321
2017-008078	11	321
2017-008079	10	311
2017-008080	1	622
2017-008081	1	600
2017-008082	1	745
2017-008083	10	311
2017-008084	11	321
2017-008085	11	321
2017-008086	11	321
2017-008087	1	324
2017-008088	10	311
2017-008089	1	500
2017-008090	10	311
2017-008091	1	600
2017-008092	1	324
2017-008093	11	321
2017-008094	11	321
2017-008095	1	140
2017-008096	11	321
2017-008097	1	522
2017-008098	11	321
2017-008099	11	321
2017-008100	11	321
2017-008101	11	321
2017-008102	11	321
2017-008103	10	311
2017-008104	11	321
2017-008105	11	321
2017-008106	10	300
2017-008107	10	311
2017-008108	1	324
2017-008109	10	311
2017-008110	11	321
2017-008111	10	300
1923	0	321
2017-008113	11	321
2017-008114	11	321
2017-008115	1000	554
2017-008116	11	321
2017-008117	11	321
2017-008118	10	311
2017-008119	11	321
2017-008120	1	155
2017-008121	10	311
2017-008122	1	730
2017-008123	1	710
2017-008124	11	321
2017-008125	11	321
2017-008126	10	311
2017-008127	1	743
2017-008128	1	611
2017-008129	1	611
2017-008130	1	622
2017-008131	1	151
2017-008132	1	600
2017-008133	10	311
2017-008134	1	736
2017-008135	11	321
2017-008136	1	611
2017-008137	1	745
2017-008138	1	611
2017-008139	1	611
2017-008140	1	324
2017-008141	1	324
2017-008142	1000	900
2017-008143	11	321
2017-008144	11	321
2017-008145	1	611
2017-008146	1	740
2017-008147	1	600
2017-008148	1	531
2017-008149	1	324
2017-008150	10	311
2017-008151	11	321
2017-008152	1	611
2017-008153	11	321
2017-008154	1	353
2017-008155	10	311
2017-008156	10	311
2017-008157	11	321
2017-008158	1	743
2017-008159	1	352
2017-008160	11	321
2017-008161	11	321
2017-008162	11	321
2017-008163	1	611
2017-008164	11	321
2017-008165	10	311
2017-008166	1	743
2017-008167	1	611
2017-008168	10	300
2017-008169	11	321
2017-008170	11	321
2017-008171	1	324
2017-008172	1	411
2017-008173	11	321
2017-008174	1	733
2017-008175	1	611
2017-008176	10	311
2017-008177	10	311
2017-008178	11	321
2017-008179	1010	321
2017-008180	11	321
2017-008181	11	321
2017-008182	10	311
2017-008183	11	321
2017-008184	11	321
2017-008185	1	511
2017-008186	1	611
2017-008187	11	321
2017-008188	11	321
2017-008189	11	321
2017-008190	10	311
2017-008191	1	113
2017-008192	10	311
2017-008193	11	321
2017-008194	11	321
2017-008195	10	311
2017-008196	11	321
2017-008197	1	743
2017-008198	11	321
2017-008199	10	300
2017-008200	1	324
2017-008201	1	324
2017-008202	11	321
2017-008203	10	300
2017-008204	1	444
2017-008205	1	324
2017-008206	10	300
2017-008207	1	511
2017-008208	10	311
2017-008209	1	151
2017-008210	11	321
2017-008211	1	154
2017-008212	10	300
2017-008213	1	324
2017-008214	10	311
2017-008215	11	321
2017-008216	10	300
2017-008217	11	321
2017-008218	10	311
2017-008219	1	500
2017-008220	11	321
2017-008221	11	321
2017-008222	11	321
2017-008223	10	311
2017-008224	11	321
2017-008225	11	321
2017-008226	11	321
2017-008227	1	331
2017-008228	11	321
2017-008229	11	321
2017-008230	1	324
2017-008231	1010	321
2017-008232	11	321
2017-008233	11	321
2017-008234	1	745
2017-008235	10	311
2017-008236	1	511
2017-008237	10	300
2017-008238	1	324
2017-008239	11	321
2017-008240	11	321
2017-008241	10	300
2017-008242	11	321
2017-008243	1	735
2017-008244	10	300
2017-008245	1	324
2017-008246	1113	120
2017-008247	10	311
2017-008248	1	142
2017-008249	1	322
2017-008250	11	321
2017-008251	1	324
2017-008252	10	300
2017-008253	1	412
2017-008254	1	324
2017-008255	11	321
2017-008256	1	324
2017-008257	11	321
2017-008258	11	321
2017-008259	1	324
2017-008260	1010	321
2017-008261	11	321
2017-008262	11	321
2017-008263	10	311
2017-008264	1	324
2017-008265	1	324
2017-008266	11	321
2017-008267	10	311
2017-008268	1	600
2017-008269	1	611
2017-008270	11	321
2017-008271	1	740
2017-008272	11	321
2017-008273	10	311
2017-008274	1	324
2017-008275	1	324
2017-008276	10	311
2017-008277	11	321
2017-008278	11	321
2017-008279	1	511
2017-008280	11	321
2017-008281	1	745
2017-008282	11	321
2017-008283	10	300
2017-008284	10	311
2017-008285	1	741
2017-008286	11	321
2017-008287	1	611
2017-008288	1	740
2017-008289	1113	112
2017-008290	11	321
2017-008291	10	311
2017-008292	11	321
2017-008293	11	321
2017-008294	11	321
2017-008295	11	321
2017-008296	10	311
2017-008297	10	311
2017-008298	11	321
2017-008299	10	311
2017-008300	1	322
2017-008301	1	600
2017-008302	1	611
2017-008303	1	611
2017-008304	11	321
2017-008305	11	321
2017-008306	1	700
2017-008307	1	500
2017-008308	1	324
2017-008309	10	300
2017-008310	1	322
2017-008311	1	611
2017-008312	1	611
2017-008313	11	321
2017-008314	1	322
2017-008315	1	900
2017-008316	11	321
2017-008317	11	321
2017-008318	11	321
2017-008319	10	311
2017-008320	1	154
2017-008321	11	321
2017-008322	1	322
2017-008323	1	600
2017-008324	1	324
2017-008325	1	324
2017-008326	1000	324
2017-008327	1	611
2017-008328	1	554
2017-008329	10	311
2017-008330	10	311
2017-008331	11	321
2017-008332	1	531
2017-008333	1	324
2017-008334	11	321
2017-008335	10	311
2017-008336	1	552
2017-008337	10	300
2017-008338	11	321
2017-008339	11	321
2017-008340	1	622
2017-008341	10	311
2017-008342	1	622
2017-008343	11	321
2017-008344	1	324
2017-008345	10	311
2017-008346	11	321
2017-008347	1	324
2017-008348	10	311
2017-008349	1	611
2017-008350	1	611
2017-008351	1	622
2017-008352	1	553
